#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:sav GI.1.tree" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:sav GI.1.tree" spec="beast.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:sav GI.1.tree" name="popSize">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:sav GI.1.tree" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:sav GI.1.tree">
#                    <trait id="dateTrait.t:sav GI.1.tree" spec="beast.evolution.tree.TraitSet" traitname="date-backward" value="AB436383.1_Sapovirus_Nagano18-4_JPN_GI.1_2004=2004,X86560/Manchester/GI.1_1995=1995,Tokyo/08/3992/AB622439.1_GI.1_2008=2008,Tokyo/08-3677/AB622437_GI.1_2008=2008,Tokyo/08-2932/AB622436_GI.1_2008=2008,Tokyo/08-1337/AB622432_GI.1_2008=2008,Sapporo/MT-2010/HM0026171982_GI.1_2010=2010,Nagano18-9/Jun2004_AB436384_GI.1_2004=2004,Maizuru/2008_HM030921.1_GI.1_2008=2008,Maizuru/2008/_HM030922__GI.1_2008=2008,Lyon/30388/98/F_AJ251991__GI.1_1998=1998,HM030920.1_Maizuru/GI.1_2008=2008,U95643_Houston_USA_GI.1_1986=1986,HM002617_Sapporo_GI.1_1982=1982,AY646853_NongKhai_50_Thailand_GI.1_2002=2002,AY237423_N21_Thailand_GI.1_2002=2002,Ehime_742S/AB448762_GI.1_2007=2007,AY237422_Mc114_GI.1_2001=2001,Chiba/010250/2001_AJ606695_GI.1_2001=2001,sapo_U65427_GI.1_1996=1996,MG012439.1_Sapovirus_PE_Lima1863_GI.1_2016=2016,MG012438.1_Sapovirus_Nashville9478_GI.1_2014=2014,MG012437.1_Sapovirus_Nashville9432_GI.1_2014=2014,MG012436.1_Sapovirus_Lima1870_GI.1_2016=2016,KX980412.1_Sapoviru_GI/Hunan/CHN_GI.1_2016=2016,AY646854.2_Chanthaburi-74_Thailand_GI.1_2002=2002,KT327081.1_Sapovirus_Zhejiang1/CHN_GI.1_2014=2014,KP298674.1_Sapovirus/Seoul/ROK62_KOR_GI.1_2013=2013,MG012400.1_Sapovirus_US/Nashville9491_GI.1_2014=2014,MG012399.2_Sapovirus_US/Portland3639_GI.1_2014=2014,MG012398.1_Sapovirus_PE/Lima1845_GI.1_2014=2014,MG012397.1_Sapovirus_US_Nashville9427_GI.1_2014=2014,MG012435.1_Sapovirus_US_Nashville9691-1_GI.1_2013=2013,19_peru_SP088X_GI.1_2017=2017,22_peru_SP088X_GI.1_2017=2017,25_peru_SP265X_GI.2_2018=2018,26_peru_SP088X_GI.1_2017=2017,28_peru_SP088X_GI.1_2017=2017,30_peru_SP088X_GI.1_2017=2017,1_peru_SP031X_GI.1_2017=2017,2_peru_SP031X_GI.1_2017=2017,3_peru_SP031X_GI.1_2017=2017,5_peru_SP031X_GI.1_2017=2017,9_peru_SP0051X_GI.1_2017=2017,11_peru_SP051X_GI.1_2017=2017,s64_02_miyagi_outbr_GI.1_2013K9_2013=2013,s65_03_miyagi_outbr_GI.1_2013K9_2013=2013,s90_5_miyagi_outbr_GI.1_2015K4_2015=2015,s84_11_miyagi_outbr_GI.1_2016K111_2016=2016,s82_09_miyagi_outbr_GI.1_2016K111_2016=2016,s93_08_miyagi_outbr_GI.1_2015K4_2015=2015,s92_07_miyagi_outbr_GI.1_2015K4_2015=2015,s91_06_miyagi_outbr_GI.1_2015K4_2015=2015">
#                        <taxa id="TaxonSet.sav GI1" spec="beast.evolution.alignment.TaxonSet">
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.sav GI1"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="ClockPrior.c:sav GI.1.clock" name="distribution">
#            <parameter id="clockRate.c:sav GI.1.clock" name="x">1.0E-4</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="PopSizePrior.t:sav GI.1.tree" name="distribution" x="@popSize.t:sav GI.1.tree">
#            <OneOnX id="OneOnX.1" name="distr"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@sav GI1" id="treeLikelihood.sav GI1" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:sav GI.1.tree">
#            <siteModel id="SiteModel.s:sav GI.1.mode" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:sav GI.1.mode" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:sav GI.1.mode" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:sav GI.1.mode" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="JTT.s:sav GI.1.mode" spec="beast.evolution.substitutionmodel.JTT"/>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:sav GI.1.clock" id="StrictClock.c:sav GI.1.clock" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	clockRate	mutationRate	popSize	CoalescentConstant
1050000	-2286.101189483561	-2077.9076689304657	-208.19352055309517	-2077.9076689304657	53.06942523731716	2.820352226531127E-4	1.0	19.45996218077448	-205.2251614197732
1060000	-2279.36456888605	-2081.7604934480682	-197.60407543798172	-2081.7604934480682	44.99711488224997	3.9398777268835394E-4	1.0	14.407811440080517	-194.9363049173619
1070000	-2280.4495574871908	-2080.875662617718	-199.57389486947307	-2080.875662617718	42.151883042178646	3.286082815462345E-4	1.0	17.747368514287974	-196.69765761725833
1080000	-2289.291121218237	-2076.164362690133	-213.126758528104	-2076.164362690133	49.66283806433506	3.2897047265047756E-4	1.0	24.47587155093338	-209.92907073047738
1090000	-2300.448804983799	-2078.839885072245	-221.60891991155395	-2078.839885072245	63.17600585418558	2.1801852215839259E-4	1.0	28.098528867229284	-218.27320269006412
1100000	-2274.8122535085827	-2077.927629936168	-196.88462357241454	-2077.927629936168	45.81722494139672	3.734531887319931E-4	1.0	16.701368277062056	-194.06913292358993
1110000	-2285.36878088086	-2077.4279583848606	-207.94082249599938	-2077.4279583848606	47.40294776333702	4.24248663881455E-4	1.0	15.878724168384851	-205.17584238544924
1120000	-2275.668197681364	-2077.0609412075437	-198.60725647382017	-2077.0609412075437	46.85026728266189	3.4723879803064275E-4	1.0	12.795395022049126	-196.05817113152756
1130000	-2289.794620650295	-2090.9319385027193	-198.86268214757607	-2090.9319385027193	43.91566893095215	3.0804406973304014E-4	1.0	18.765791798356215	-195.93064652039
1140000	-2292.6856318483733	-2088.3937905656503	-204.29184128272283	-2088.3937905656503	53.694299516858294	2.784921485060659E-4	1.0	18.300754380141836	-201.38489900076652
1150000	-2285.780187468915	-2083.9412652115475	-201.8389222573674	-2083.9412652115475	53.56827389483065	3.1054756294710586E-4	1.0	15.417449683373839	-199.10342229309396
1160000	-2289.2812167248258	-2090.148982792507	-199.1322339323186	-2090.148982792507	43.17236898145737	4.153301591463882E-4	1.0	19.54558383325767	-196.15948456228637
1170000	-2263.883183144459	-2086.8835988929795	-176.9995842514797	-2086.8835988929795	41.97184770433184	3.9529776954166614E-4	1.0	10.318150637551145	-174.66567970927252
1180000	-2276.535695000838	-2084.5272240596655	-192.00847094117265	-2084.5272240596655	48.764768331575176	3.9141254954083943E-4	1.0	18.390554433495417	-189.09663375437057
1190000	-2284.7256113939966	-2085.5842303332106	-199.1413810607859	-2085.5842303332106	43.55173359935017	3.8801093221541423E-4	1.0	18.539069509823868	-196.22150069015882
1200000	-2295.762406418583	-2081.0184411279433	-214.7439652906398	-2081.0184411279433	53.53186542612578	2.388839445296845E-4	1.0	22.714122843887225	-211.6209784078955
1210000	-2297.0726114595864	-2083.913349296461	-213.1592621631253	-2083.913349296461	51.022948894243115	2.141542312848223E-4	1.0	27.75969070856282	-209.83567716917113
1220000	-2295.4800534716323	-2079.231713520425	-216.24833995120758	-2079.231713520425	50.420296258554686	2.9587570304464314E-4	1.0	22.525305700880423	-213.13370057617905
1230000	-2291.6973398128484	-2079.703105019785	-211.99423479306301	-2079.703105019785	52.30525589528858	2.8314117377778843E-4	1.0	20.084072378897844	-208.99430771108814
1240000	-2294.8161374607125	-2082.8651328393057	-211.9510046214067	-2082.8651328393057	57.86654454198429	3.0261625897943736E-4	1.0	20.639173630216874	-208.92381371889053
1250000	-2290.0031997718584	-2078.0181993217498	-211.98500045010857	-2078.0181993217498	46.428062629152365	3.2540826873954083E-4	1.0	22.70814729851375	-208.86227667818585
1260000	-2320.384304322418	-2087.956050287425	-232.42825403499296	-2087.956050287425	59.430518336110545	2.9489003464320027E-4	1.0	30.000291495580615	-229.02704693685865
1270000	-2282.5881579002153	-2083.2999696557445	-199.2881882444708	-2083.2999696557445	43.506073445110516	3.4993897550591785E-4	1.0	17.652588549479525	-196.41730581181787
1280000	-2282.6721518505738	-2091.2640842632595	-191.4080675873142	-2091.2640842632595	45.0548085238264	3.475427926908648E-4	1.0	14.965795775311902	-188.70230027165908
1290000	-2282.782011693621	-2080.617260268974	-202.164751424647	-2080.617260268974	46.97836962860278	3.1699090858489044E-4	1.0	17.763835415596507	-199.28758675231316
1300000	-2286.8318574170976	-2075.5746143801325	-211.25724303696504	-2075.5746143801325	46.414775972145335	3.623061970506538E-4	1.0	20.76964688494299	-208.22375040042795
1310000	-2295.2006136777923	-2091.118588282896	-204.08202539489633	-2091.118588282896	43.84289438247735	3.0169312015289665E-4	1.0	20.278367953394614	-201.07247069508256
1320000	-2314.6902262003805	-2090.721737896466	-223.9684883039145	-2090.721737896466	63.8950481549119	3.061495684722321E-4	1.0	27.26341713009059	-220.662942532234
1330000	-2309.0676267437266	-2093.8727096628168	-215.19491708090968	-2093.8727096628168	51.15983631373976	2.2273345361919987E-4	1.0	19.841746370884195	-212.2071289602007
1340000	-2268.2779301617306	-2077.3609555203393	-190.91697464139128	-2077.3609555203393	42.2927728533155	4.068719312078972E-4	1.0	16.156191630512506	-188.1346712825007
1350000	-2273.560271730345	-2092.5600198182933	-181.00025191205154	-2092.5600198182933	41.287459705488295	4.982608368200385E-4	1.0	12.68767285079473	-178.45962103163438
1360000	-2285.9222339738567	-2084.3003689173142	-201.6218650565426	-2084.3003689173142	56.413401605791535	3.439032570393622E-4	1.0	18.357880237493692	-198.71180613348994
1370000	-2275.9128809035265	-2094.2386200761766	-181.67426082734988	-2094.2386200761766	44.31447574441268	3.9294135373755303E-4	1.0	12.821063377508613	-179.1231714325337
1380000	-2287.699909369241	-2085.7385091372084	-201.96140023203262	-2085.7385091372084	48.83935636857595	2.9943065352641706E-4	1.0	19.776312068056505	-198.97691537074144
1390000	-2290.3414773176028	-2104.2035259044883	-186.13795141311468	-2104.2035259044883	42.29016131378158	3.920874182272665E-4	1.0	11.691073363404351	-183.67912582290617
1400000	-2276.4231774666323	-2080.1569308169196	-196.26624664971257	-2080.1569308169196	48.397768510945774	3.859668198489076E-4	1.0	12.837768620188402	-193.71385515002729
1410000	-2283.482398856619	-2084.1314000301263	-199.3509988264927	-2084.1314000301263	44.548213849967695	4.1226631590325755E-4	1.0	18.38840679643296	-196.43927842586365
1420000	-2304.5645848527106	-2081.7424467246233	-222.82213812808743	-2081.7424467246233	55.71848965862388	3.264622558118336E-4	1.0	25.836506306881496	-219.57034966315607
1430000	-2280.6031189572595	-2082.3334309103393	-198.2696880469204	-2082.3334309103393	46.49294376796547	3.671382305145743E-4	1.0	15.162928364972581	-195.55083452144353
1440000	-2290.030740253189	-2086.6994531938885	-203.33128705930034	-2086.6994531938885	51.03026059308505	3.760384196786192E-4	1.0	18.772999810744388	-200.39886740203937
1450000	-2291.3927632784344	-2079.490958306799	-211.90180497163547	-2079.490958306799	49.624408335741386	3.501891104988763E-4	1.0	20.9529754421806	-208.8595243094723
1460000	-2287.212424795578	-2075.840029902081	-211.3723948934969	-2075.840029902081	44.32959592628303	2.822310442665998E-4	1.0	18.590191137496753	-208.44976081007908
1470000	-2276.37728189065	-2092.801021054235	-183.57626083641472	-2092.801021054235	43.167734352123624	4.2964584730884904E-4	1.0	10.330689082906176	-181.24114184854707
1480000	-2272.5399594127252	-2091.1815653802355	-181.35839403248994	-2091.1815653802355	46.034927960663694	4.8485554989976886E-4	1.0	12.005505979566449	-178.87302865630244
1490000	-2307.6283402648623	-2089.874527482539	-217.75381278232317	-2089.874527482539	63.45171399595525	2.7096385374896203E-4	1.0	19.643264214464953	-214.7760782908411
1500000	-2280.9295662054515	-2084.5670444027983	-196.36252180265302	-2084.5670444027983	43.114321834366	4.0671409107226244E-4	1.0	16.511044693567058	-193.55849227031055
1510000	-2279.9670469915	-2075.228266907621	-204.73878008387874	-2075.228266907621	45.95897621698273	3.581197777819491E-4	1.0	18.47067857087099	-201.822595551259
1520000	-2290.174540177615	-2085.9386558625065	-204.2358843151089	-2085.9386558625065	47.44775821036046	2.956274272249942E-4	1.0	18.386991608086834	-201.324240878342
1530000	-2314.809780176272	-2083.812401996065	-230.99737818020668	-2083.812401996065	60.643100975208355	2.445861320609633E-4	1.0	39.35741109168679	-227.3246938852955
1540000	-2302.35984438634	-2079.909617589074	-222.4502267972658	-2079.909617589074	50.15172802628881	2.6688517049574054E-4	1.0	23.789865600153465	-219.28096712239298
1550000	-2281.2175173636706	-2077.795125899938	-203.42239146373262	-2077.795125899938	49.38123748938896	3.1095922639084355E-4	1.0	17.830535265158055	-200.5414790118282
1560000	-2284.348040871575	-2091.241735428889	-193.10630544268605	-2091.241735428889	41.9477892058578	3.208045571991412E-4	1.0	16.361114064996652	-190.3113980169475
1570000	-2291.073042182212	-2092.288838338337	-198.7842038438748	-2092.288838338337	47.7723368118132	3.686594042051614E-4	1.0	21.27474406418528	-195.72668319937324
1580000	-2283.429906272458	-2081.395136513569	-202.0347697588892	-2081.395136513569	45.55506341275129	3.3200527911874696E-4	1.0	16.979293847995667	-199.2027751661502
1590000	-2288.569982294153	-2081.3321321485064	-207.23785014564666	-2081.3321321485064	46.82485467150738	3.29675957001841E-4	1.0	15.666195924979474	-204.48634488039787
1600000	-2278.514325790083	-2078.060191125858	-200.45413466422508	-2078.060191125858	48.84393976391473	3.8201177992834437E-4	1.0	16.368368420047563	-197.65878394671293
1610000	-2306.4119096813038	-2083.718697544766	-222.69321213653734	-2083.718697544766	56.73012922343925	3.5388219403623947E-4	1.0	25.596307749536518	-219.4507640239875
1620000	-2292.0106702760986	-2082.021204953561	-209.98946532253757	-2082.021204953561	42.35283231890473	3.1775663388572325E-4	1.0	17.64261762220833	-207.11914789168617
1630000	-2285.58545191529	-2081.881250480185	-203.7042014351049	-2081.881250480185	46.41813768196791	2.7750813039848806E-4	1.0	15.403192529867145	-200.96962664003624
1640000	-2298.443675033712	-2078.7870835324925	-219.65659150121985	-2078.7870835324925	51.15711364183129	2.9504666601474014E-4	1.0	18.800533949343574	-216.72270623022644
1650000	-2300.7916526866707	-2087.826255063121	-212.9653976235493	-2087.826255063121	46.283853945602836	4.2063957385022623E-4	1.0	20.550700505294852	-209.94250259533914
1660000	-2313.761077307121	-2086.3524554646456	-227.4086218424755	-2086.3524554646456	50.075762302234786	3.3968612919155135E-4	1.0	23.71145858950418	-224.24266342638631
1670000	-2290.5942252884447	-2084.2927257253664	-206.30149956307838	-2084.2927257253664	50.50531334047599	3.174611227765151E-4	1.0	20.743053097783164	-203.2692881629248
1680000	-2292.974791093704	-2081.5661655827257	-211.4086255109783	-2081.5661655827257	50.2519060351849	3.5559359668391844E-4	1.0	22.57882167967342	-208.29161313786673
1690000	-2281.0417806984524	-2086.6477676406917	-194.39401305776056	-2086.6477676406917	51.811386143486416	3.418090444163867E-4	1.0	16.5954851591122	-191.58488237775762
1700000	-2278.9744752738848	-2083.2529696446586	-195.72150562922613	-2083.2529696446586	45.348801356450416	4.3224957567786204E-4	1.0	14.059101992856947	-193.0782356145237
1710000	-2286.0720617266115	-2081.7128171169684	-204.35924460964299	-2081.7128171169684	51.61594815100704	3.3670898268565915E-4	1.0	19.235340477343204	-201.40249537266774
1720000	-2289.9029397987115	-2081.406442719845	-208.49649707886624	-2081.406442719845	46.53299569989819	3.327339520268022E-4	1.0	21.24706827776595	-205.4402781564129
1730000	-2300.8094890368657	-2091.358993798575	-209.4504952382906	-2091.358993798575	47.03931487570974	3.364452702335925E-4	1.0	22.377208497970184	-206.3424522751807
1740000	-2277.7304496438783	-2078.3444034950166	-199.3860461488618	-2078.3444034950166	43.63931503643694	3.031115088643684E-4	1.0	16.38378137858618	-196.5897542436859
1750000	-2280.4410210057126	-2083.298254925597	-197.14276608011562	-2083.298254925597	49.84684810573401	2.8784071636275973E-4	1.0	14.339466221019617	-194.47975046871787
1760000	-2285.2322444419715	-2081.2530563527475	-203.97918808922375	-2081.2530563527475	45.34968736728084	3.363844335757572E-4	1.0	16.418197217437594	-201.1807977831005
1770000	-2279.3894237106874	-2076.0877873908476	-203.30163631983967	-2076.0877873908476	44.76749613063659	3.713457619186899E-4	1.0	14.900226764987272	-200.6002598878774
1780000	-2285.606503606184	-2076.1998984900206	-209.4066051161636	-2076.1998984900206	47.85948002278931	3.0917446158759503E-4	1.0	24.64336854966553	-206.2020972762228
1790000	-2296.2208652061513	-2086.262823555365	-209.95804165078636	-2086.262823555365	50.35651985012284	2.2750382600030068E-4	1.0	18.009953978847786	-207.0671170469128
1800000	-2293.632593220336	-2090.673733643394	-202.95885957694182	-2090.673733643394	54.11455121096366	3.335755489536681E-4	1.0	20.86316495461928	-199.92087441526255
1810000	-2289.0914012766657	-2094.433165464956	-194.65823581171	-2094.433165464956	43.878281563730795	4.8458466192303936E-4	1.0	14.549933617174888	-191.98064938049637
1820000	-2284.0492576987085	-2076.6570944768696	-207.39216322183884	-2076.6570944768696	53.63200038776391	2.9739203071790213E-4	1.0	19.766563470183858	-204.40817142524958
1830000	-2287.7112908767745	-2088.0124744664713	-199.69881641030315	-2088.0124744664713	53.08462135739877	2.305761826936744E-4	1.0	16.644123004794395	-196.88675922887126
1840000	-2287.2825963529276	-2084.5137805679965	-202.76881578493095	-2084.5137805679965	48.927343168780695	3.801070266577492E-4	1.0	18.53132571913196	-199.8493532027173
1850000	-2276.684124130106	-2080.4562301808633	-196.22789394924274	-2080.4562301808633	46.800728746696706	2.7513584514013493E-4	1.0	13.579683381730346	-193.61931914242595
1860000	-2280.434027968736	-2091.645221253704	-188.7888067150315	-2091.645221253704	47.9109463370893	4.038371340266702E-4	1.0	11.646274875029912	-186.3338203393681
1870000	-2301.170243563597	-2079.441490577703	-221.72875298589386	-2079.441490577703	51.31548347535341	2.694858244074582E-4	1.0	21.01429644204587	-218.68354999684348
1880000	-2302.095183462283	-2087.5511503285647	-214.54403313371822	-2087.5511503285647	49.43515403867995	3.118199553103483E-4	1.0	17.978304708347256	-211.65486739675373
1890000	-2302.525452959492	-2081.2939425824757	-221.23151037701658	-2081.2939425824757	59.65367378581841	3.1953506840738655E-4	1.0	23.915483003223475	-218.05698430342412
1900000	-2294.409787926332	-2081.212871804839	-213.19691612149285	-2081.212871804839	52.995423229936385	3.750000949939296E-4	1.0	17.75834217785742	-210.32006073412717
1910000	-2273.9204331013248	-2085.9645532933896	-187.95587980793516	-2085.9645532933896	49.84363704327253	4.3347656022065683E-4	1.0	10.729476547779974	-185.58288503647321
1920000	-2293.086876932224	-2086.6674407124415	-206.4194362197826	-2086.6674407124415	42.277120836070985	4.699633996998808E-4	1.0	21.313840776805865	-203.36007955636896
1930000	-2287.7281606600263	-2092.9870783689394	-194.74108229108685	-2092.9870783689394	45.728573716186965	4.880981263790089E-4	1.0	11.980977981496128	-192.25776206721594
1940000	-2279.214403421807	-2080.4487829642494	-198.7656204575578	-2080.4487829642494	46.66273860654277	3.2381318195248346E-4	1.0	19.487474911444377	-195.79584851059258
1950000	-2282.386145301436	-2100.632220405162	-181.7539248962741	-2100.632220405162	51.5713751500925	4.015705858888961E-4	1.0	10.280764088485231	-179.4236503113356
1960000	-2280.8945618198723	-2083.2495091939677	-197.64505262590475	-2083.2495091939677	42.14799436137941	3.955249148125401E-4	1.0	18.441131706283926	-194.7304690373014
1970000	-2283.826256848692	-2090.708757585803	-193.11749926288914	-2090.708757585803	43.985758831580085	2.810927762246617E-4	1.0	13.740619082027518	-190.49714292019385
1980000	-2290.342428586534	-2092.761993150184	-197.58043543634994	-2092.761993150184	45.37318729019043	3.2114902694451006E-4	1.0	13.531700973774909	-194.97540028338662
1990000	-2295.5423774419837	-2083.3657609126412	-212.17661652934262	-2083.3657609126412	52.402070142964256	3.637323886558158E-4	1.0	26.482061249686538	-208.9001489595478
2000000	-2282.2792714698758	-2087.2782307371153	-195.0010407327604	-2087.2782307371153	45.92620628352704	3.259805303843074E-4	1.0	13.420110247727564	-192.4042863860697
2010000	-2301.022738020927	-2093.6445938541274	-207.37814416679996	-2093.6445938541274	50.3094031566066	3.165651493487975E-4	1.0	15.389833213432103	-204.64443705634173
2020000	-2277.7805140768605	-2085.4593476532114	-192.32116642364895	-2085.4593476532114	41.772742204751985	3.8614102185879353E-4	1.0	16.2054934401667	-189.53581613764757
2030000	-2301.680877098718	-2087.960044251466	-213.72083284725196	-2087.960044251466	43.723816759900004	3.652726438176828E-4	1.0	25.367253365627896	-210.48737374258292
2040000	-2300.867330187948	-2089.677200564986	-211.1901296229619	-2089.677200564986	53.055043120637464	3.296726114318508E-4	1.0	15.630848357249329	-208.44088320250634
2050000	-2281.7685152163667	-2087.968300092987	-193.80021512337973	-2087.968300092987	52.34120676687934	3.3906378238268985E-4	1.0	15.89580657904003	-191.0341597861056
2060000	-2294.955728294148	-2082.937331205335	-212.01839708881266	-2082.937331205335	46.79060969450529	3.2187555569859863E-4	1.0	20.940430774336964	-208.97671531174151
2070000	-2285.902904148952	-2083.1771606136467	-202.72574353530524	-2083.1771606136467	46.331993484030804	3.696907100332252E-4	1.0	17.465581254404572	-199.86551137650065
2080000	-2279.428962949916	-2090.973127434236	-188.45583551567972	-2090.973127434236	44.57174147283803	3.813222765548221E-4	1.0	9.907882411077024	-186.16250487220165
2090000	-2296.936852652647	-2080.823108039531	-216.113744613116	-2080.823108039531	51.87532525143872	2.745787290711068E-4	1.0	24.438876988394387	-212.91756942960671
2100000	-2292.541562599777	-2094.422450874488	-198.11911172528926	-2094.422450874488	45.737384879570456	3.8630975943840105E-4	1.0	16.294203790949908	-195.3283022763629
2110000	-2316.454230930675	-2102.992713302448	-213.46151762822677	-2102.992713302448	50.539481530651756	2.561722682815633E-4	1.0	24.618731348639095	-210.25801003809795
2120000	-2320.8640309360953	-2091.32538464414	-229.53864629195542	-2091.32538464414	56.64100791849764	2.168000732224638E-4	1.0	31.276242153389358	-226.0957875192564
2130000	-2264.724431066722	-2078.3834581782844	-186.34097288843745	-2078.3834581782844	49.56516159961422	3.501257060893657E-4	1.0	11.457105639354676	-183.90236277106095
2140000	-2292.2683554725945	-2082.0449013880516	-210.22345408454282	-2082.0449013880516	48.9916355449705	2.886820348855625E-4	1.0	18.286906183352876	-207.31726878990065
2150000	-2309.119263368338	-2084.2049655616925	-224.91429780664572	-2084.2049655616925	49.974601018377456	3.0011292458041175E-4	1.0	28.433367524054344	-221.56673443832966
2160000	-2282.2616697917138	-2078.9537872126593	-203.30788257905422	-2078.9537872126593	48.64014398815883	3.657189392914914E-4	1.0	19.73116087607454	-200.32568342263227
2170000	-2286.2208652881263	-2080.8773523862133	-205.34351290191316	-2080.8773523862133	49.96648077934756	3.9391240976165327E-4	1.0	16.24827836965286	-202.55552594523303
2180000	-2288.5338814156494	-2080.23857960474	-208.29530181090945	-2080.23857960474	45.20574059031291	3.047298563158054E-4	1.0	24.67156786815668	-205.08965032875338
2190000	-2282.381255870616	-2089.7732728443953	-192.6079830262204	-2089.7732728443953	47.27405481496829	4.227045587691852E-4	1.0	11.656989050132433	-190.15207710762155
2200000	-2284.5601989989136	-2091.7451217277744	-192.8150772711394	-2091.7451217277744	43.62143851496589	3.7615288097298845E-4	1.0	12.53691659869936	-190.28639965144055
2210000	-2285.812854954256	-2082.4019540326394	-203.41090092161673	-2082.4019540326394	46.802126850712106	3.149351609121376E-4	1.0	21.56169140936456	-200.33998272738384
2220000	-2269.642338134965	-2087.4784211784654	-182.16391695649963	-2087.4784211784654	42.134651896889864	5.013757965760173E-4	1.0	12.847646873098915	-179.61075628464346
2230000	-2276.9295349513104	-2085.1482974317187	-191.78123751959174	-2085.1482974317187	47.93917559216303	4.082259847202032E-4	1.0	13.629896689383314	-189.1689718535611
2240000	-2293.0802447791953	-2077.0103359602276	-216.06990881896766	-2077.0103359602276	46.798242018257	3.882502174980029E-4	1.0	22.643442489386274	-212.95003852377351
2250000	-2288.8504087795927	-2089.013690988726	-199.8367177908669	-2089.013690988726	46.65276477759171	3.2994378514901337E-4	1.0	17.07229576184584	-196.9992607720758
2260000	-2269.661390660207	-2082.610397471931	-187.05099318827612	-2082.610397471931	45.61679109051211	3.6541338852250766E-4	1.0	11.13194981242953	-184.6411738530282
2270000	-2271.977564155645	-2079.019793820434	-192.95777033521043	-2079.019793820434	49.290088639652424	4.721604055211791E-4	1.0	16.643628737466692	-190.14574285042679
2280000	-2280.8677920623068	-2083.7559365901275	-197.1118554721795	-2083.7559365901275	42.90108596084667	3.3695426971553684E-4	1.0	16.86298555289877	-194.2867344562256
2290000	-2294.3784387576275	-2082.522881216482	-211.85555754114574	-2082.522881216482	60.51352737606874	3.7994285921859946E-4	1.0	21.274309212470975	-208.7980573366625
2300000	-2282.7751925117595	-2092.9412863548487	-189.8339061569107	-2092.9412863548487	47.45292128698083	3.936006697204801E-4	1.0	15.885289166542128	-187.06851268560658
2310000	-2295.661840340286	-2079.684721425449	-215.97711891483706	-2079.684721425449	49.65471221545896	2.7567126892705777E-4	1.0	23.185051275836095	-212.83361118540083
2320000	-2300.996921472078	-2083.639827643274	-217.357093828804	-2083.639827643274	51.87169576844357	3.1601057164476465E-4	1.0	18.095917845988186	-214.46140744933953
2330000	-2286.553437053577	-2086.7822830763034	-199.77115397727346	-2086.7822830763034	49.16141334069844	3.0857140427285786E-4	1.0	14.315582069353308	-197.10980537805136
2340000	-2265.62208010465	-2087.084732405021	-178.53734769962944	-2087.084732405021	42.36324674559941	3.83241237909481E-4	1.0	9.838876192566701	-176.25100620316
2350000	-2280.1221279661763	-2078.93512303862	-201.18700492755607	-2078.93512303862	45.53354653820244	2.899242303185247E-4	1.0	21.309542306699296	-198.1278499595411
2360000	-2269.4382700588703	-2097.569092290496	-171.8691777683745	-2097.569092290496	46.7399345662327	5.669670227273468E-4	1.0	9.586785444213598	-169.60879213439722
2370000	-2300.3287242082256	-2077.918516384623	-222.41020782360232	-2077.918516384623	45.27212173381408	2.3723020021820264E-4	1.0	29.253206638130166	-219.03421862727922
2380000	-2292.6748288130298	-2082.7576772637935	-209.9171515492363	-2082.7576772637935	45.290568097458745	3.6399626860319893E-4	1.0	17.218208016546033	-207.07118411973156
2390000	-2279.9492610756633	-2090.299921632167	-189.64933944349656	-2090.299921632167	44.180125010402264	4.262197169444816E-4	1.0	13.819195698510743	-187.02328082522178
2400000	-2296.7407568683093	-2083.4734092375274	-213.26734763078167	-2083.4734092375274	56.0757523183698	4.24629245439604E-4	1.0	20.718334683985365	-210.23632858901496
2410000	-2267.857857377167	-2081.866733502025	-185.99112387514205	-2081.866733502025	45.76425018071739	3.693000257606019E-4	1.0	11.927069602161195	-183.51231330188205
