#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BayesianSkyline.t:sav GI.2.tree" spec="beast.evolution.tree.coalescent.BayesianSkyline">
#            <parameter dimension="5" id="bPopSizes.t:sav GI.2.tree" lower="0.0" name="popSizes" upper="380000.0">380.0</parameter>
#            <groupSizes dimension="5" id="bGroupSizes.t:sav GI.2.tree" spec="beast.core.parameter.IntegerParameter">1</groupSizes>
#            <treeIntervals id="BSPTreeIntervals.t:sav GI.2.tree" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:sav GI.2.tree">
#                    <trait id="dateTrait.t:sav GI.2.tree" spec="beast.evolution.tree.TraitSet" traitname="date" value="FJ844411.5_GI.2/Kecskemet/HUN3739_HUN_2008=2008,SaV/9-5/Taipei/07/TW_EU124657.1_GI.2_2007=2007,Potsdam/2000-AF294739._GI.2_2000=2000,Parkville_U73124.1_GI.2_1997=1997,Nobeoka-1-3-day6/2005_AB455800.1_GI.2_2005=2005,Nobeoka-1-3-day28/2005_AB455802_GI.2_2005=2005,Nobeoka-1-3-day14/2005_AB455801.1_GI.2_2005=2005,Nobeoka-1-2-day25/2005_AB455799_GI.2_2005=2005,Nobeoka-1-2-day15/2005__AB455798.1_GI.2_2005=2005,Nobeoka-1-1-day3/2005_AB455796.1_GI.2_2005=2005,Nobeoka-1-1-day11/2005_AB455797.1_GI.2_2005=2005,Miyagi/GeO38/2009_AB630340_GI.2_2009=2009,Houston/90_U95644.1_GI.2_1990=1990,AF294739_Potsdam_germany_GI.2_2000=2000,AB614356_BR_DF01_BRA_GI.2_2009=2009,Chiba/041413/2004_AB258427.1_GI.2_2004=2004,MK250983/BRA/2015/GI.2/TO-65_2015=2015,MK250985_BRA/TO-66_2015=2015,MK250987_Hu/BRA/GI.2/TO-89_2014=2014,MK250988_Hu/BRA/GI.2/TO-90_2015=2015,MK250986_Hu/BRA/GI.2/TO-07_2013=2013,MK250984_Hu/BRA/GI.2/TO-31_2014=2014,MG012442.1_SapovirusUS/Oakland3023_GI.2_2016=2016,Aichi/2010_AB607855.1_GI.2_2010=2010,MG012441.1_Sapovirus/Oakland6371_GI.2_2016=2016,MG012440.1_Sapovirus_Nashville9411_GI.2_2015=2015,KM092508.1_isolate_13-SaV-2-3_GI.2_2013=2013,KM092507.1_isolate_13-SaV-2-2_GI.2_2013=2013,KM092506.1_Sapovirus_isolate_13-SaV-1-2_GI.2_2013=2013,JX993277.1_Sapovirus_G1/BE-HPI01/DE_GI.2_2012=2012,LC081178.1_Sapovirus_OH13068_GI.2_2013=2013,LC081170.1_Sapovirus_OH13033_GI.2_2013=2013,LC081169.1_Sapovirus_OH13028_JPN_GI.2_2013=2013,LC081166.1_Sapovirus_OH13019_JPN_GI.2_2013=2013,LC081164.1_Sapovirus_OH13013_JPN_GI.2_2013=2013,LC081162.1_Sapovirus_OH12095_JPN_GI.2_2012=2012,LC081155.1_Sapovirus/OH12009_GI.2_2012=2012,MG132178.1/Shenzhen-23_CHN_GI.2_2016=2016,MG132174.1_/Shenzhen-4_CHN_GI.2_2016=2016,MG515479.1_Shenzhen-22_CHN_GI.2_2016=2016,MG515478.1_Shenzhen-10_CHN_GI.2_2016=2016,MG515477.1_Sapovirus_Shenzhen-5_CHN_GI.2_2016=2016,MG515476.1_Sapovirus/Shenzhen-2_CHN_GI.2_2016=2016,23_peru_SP265X_GI.2_2018=2018,18_peru_SP223X_GI.2_2018=2018,17_peru_SP223X_GI.2_2018=2018,16_peru_SP223X_GI.2_2018=2018,15_peru_SP223X_GI.2_2018=2018,14_peru_SP223X_GI.2_2018=2018,s67_22_miyagi_outbr_GI.2_2013k4_2013=2013,s66_21_miyagi_outbr_GI.2_2013k4_2013=2013,s70_25_miyagi_outbr_GI.2_2013k4_2013=2013,s69_24_miyagi_outbr_GI.2_2013k4_2013=2013,s68_23_miyagi_outbr_GI.2_2013k4_2013=2013,SN091X_TG22010_phil_batch7_2018=2018,SN091X_TG21997_phil_batch7_2018=2018,SN091X_TG21995_phil_batch7_2018=2018">
#                        <taxa id="TaxonSet.sav GI" spec="beast.evolution.alignment.TaxonSet">
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.sav GI"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <distribution id="MarkovChainedPopSizes.t:sav GI.2.tree" jeffreys="true" parameter="@bPopSizes.t:sav GI.2.tree" spec="beast.math.distributions.MarkovChainDistribution"/>
#        <prior id="ClockPrior.c:sav GI.2.clock" name="distribution">
#            <parameter id="clockRate.c:sav GI.2.clock" name="x">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@sav GI" id="treeLikelihood.sav GI" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:sav GI.2.tree">
#            <siteModel id="SiteModel.s:sav GI.1.mod" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:sav GI.1.mod" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:sav GI.1.mod" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:sav GI.1.mod" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="JTT.s:sav GI.1.mod" spec="beast.evolution.substitutionmodel.JTT"/>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:sav GI.2.clock" id="StrictClock.c:sav GI.2.clock" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	clockRate	BayesianSkyline	bPopSizes.1	bPopSizes.2	bPopSizes.3	bPopSizes.4	bPopSizes.5	bGroupSizes.1	bGroupSizes.2	bGroupSizes.3	bGroupSizes.4	bGroupSizes.5
8180000	-2805.666622811317	-2645.752539010652	-159.9140838006652	-2645.752539010652	34.60065505940615	0.0016247153838109668	-149.31789213422303	5.918884943075423	5.5321879953197675	1.665110005760978	1.7019656518319712	3.4547349034776014	37	11	1	2	5
8190000	-2797.12824436732	-2638.181412665554	-158.94683170176592	-2638.181412665554	31.60653252228582	0.0015761686120477016	-146.25863797216562	2.563408715537301	3.193619492076664	7.553402594847157	10.498784870990258	2.8363652702031095	7	5	17	13	14
8200000	-2793.059991074418	-2637.4241565553843	-155.63583451903375	-2637.4241565553843	32.94083594670705	0.0016487487379622091	-142.83982876485325	1.5159273254543375	5.062712229538558	10.012999577443159	4.676268511297424	3.325625161485324	6	24	12	10	4
8210000	-2787.442985781133	-2652.6290400824505	-134.8139456986822	-2652.6290400824505	29.977684468069327	0.0022847615081063298	-125.80164351715396	0.5966624626953231	1.0782913752613954	2.6909391250924823	6.538273786573302	2.416992259055812	5	5	8	27	11
8220000	-2782.0939175944804	-2639.8864885501102	-142.20742904437012	-2639.8864885501102	29.037894441775165	0.0018600480328427522	-131.06348957174202	2.6821868982225583	4.509073989215724	8.399455052785466	2.9644675514371617	1.6389797256550223	16	18	6	9	7
8230000	-2783.78520733591	-2638.4417451582417	-145.3434621776683	-2638.4417451582417	31.716871181706253	0.0020056439961752414	-134.64102101770231	3.3591219411689384	3.841241289103714	5.942491996986391	2.8290743563501883	2.6722969990167686	8	4	26	1	17
8240000	-2789.057641416271	-2640.6695883719876	-148.3880530442833	-2640.6695883719876	32.56294722130357	0.0017207184482087004	-133.55968584114638	3.8179698254958674	3.640721051028343	17.132486105169395	2.784937423583494	3.257326985826248	27	6	4	2	17
8250000	-2788.224390452681	-2633.3611739878684	-154.86321646481247	-2633.3611739878684	31.211634194446127	0.001874088632285678	-141.35497061635868	3.314345723032302	6.40120505129382	8.286134794963262	9.698475906838388	4.581681329616318	11	2	14	11	18
8260000	-2782.0180187571814	-2635.3593713918854	-146.65864736529625	-2635.3593713918854	30.88048875982411	0.0017048339676720681	-135.3196756574178	1.3634300114862623	1.538260174652583	2.846259768420238	10.410012141265314	2.7437017796327074	1	10	3	24	18
8270000	-2773.691522784022	-2637.1255161186896	-136.5660066653322	-2637.1255161186896	33.504974881465294	0.001835586505417729	-124.99607852871962	1.3935692124651422	1.814341122669386	5.928750497347261	8.48532311249237	3.321562753918443	13	1	12	14	16
8280000	-2788.4662712478234	-2637.370712004298	-151.0955592435254	-2637.370712004298	32.533845640429426	0.001671632605366302	-138.2791670257981	1.300800927836573	4.542296543876329	8.445851038863857	7.154125052378048	3.414483803064378	5	12	10	15	14
8290000	-2802.874030584332	-2639.488448032361	-163.38558255197108	-2639.488448032361	35.10557112606198	0.0016848747446443703	-150.93217591600836	2.2745126749478946	5.213685352759317	6.868010447374006	7.403099002591369	4.015288367925793	14	8	9	18	7
8300000	-2768.1922557251473	-2642.0596610471116	-126.13259467803566	-2642.0596610471116	28.94259654882286	0.0019779123904951523	-117.86292203082937	1.7127080565951118	2.5041997375649903	4.1127201668059765	2.117610176216221	1.0415006172027355	9	5	31	5	6
8310000	-2795.9799040439566	-2642.371397045397	-153.6085069985599	-2642.371397045397	31.756016024557756	0.001578403090810517	-137.86423828009146	3.9430434927732128	20.51179667255991	4.644095177926921	4.68749476324776	2.161359234133713	15	8	1	23	9
8320000	-2788.3841768042626	-2644.4090004892137	-143.97517631504894	-2644.4090004892137	31.486805168904574	0.002129653596376326	-131.89070532517593	1.1629486738394004	4.377707028437672	5.236092489540311	6.602114142358893	3.576890796152368	13	11	10	10	12
8330000	-2781.5386280111284	-2637.475188515983	-144.06343949514527	-2637.475188515983	31.54002333488388	0.00203771968963518	-133.37368697725984	1.5389548452259434	3.1379303618399934	3.253583874525816	6.9111141610434625	2.5645914255625417	4	5	19	19	9
8340000	-2784.010340605326	-2639.841713135419	-144.16862746990682	-2639.841713135419	31.341174047327048	0.0018674407984729867	-133.10487199035595	3.4688354666259147	3.1746715914570234	6.095288506606171	3.6539262263669854	3.226252959519997	1	25	20	5	5
8350000	-2788.5842345804535	-2634.8861728940637	-153.69806168638965	-2634.8861728940637	31.21933163642047	0.0019511527660354808	-141.00962144713614	2.7945612621053013	5.231070959732493	9.684463905771791	4.127551923465239	4.708928708363284	33	1	11	8	3
8360000	-2800.407963768517	-2640.9454042666193	-159.46255950189777	-2640.9454042666193	32.8726809150789	0.0014869817030326725	-146.97648795953936	2.5940848784616155	8.71681306924427	4.255719492961286	2.4878271842341966	4.034279117857782	15	24	6	5	6
8370000	-2787.7041820561763	-2639.701647001526	-148.00253505465022	-2639.701647001526	35.68684017453641	0.0017668464594497943	-135.71058478568128	1.6705645128009943	7.493483802612209	1.656192660152047	2.3273393630729786	4.167087120666882	10	17	1	8	20
8380000	-2788.3902914380737	-2636.9550734423556	-151.43521799571812	-2636.9550734423556	32.64746591898942	0.0017224259713627804	-138.57892665413345	2.9293670670877474	2.618059722890308	4.869216521933277	12.250297210263595	4.732901490608993	10	1	41	2	2
8390000	-2808.1414858508724	-2645.6446185488594	-162.49686730201296	-2645.6446185488594	35.602032277919534	0.0016632501387006812	-150.4824666448573	3.4848514547432474	3.3081515228519858	4.932973612505154	6.6997108755547075	6.864211686472062	4	10	11	17	14
8400000	-2803.4061946498537	-2640.0080676138505	-163.39812703600325	-2640.0080676138505	31.694529889660558	0.0017159445127482098	-149.63008341547896	4.834735370738509	11.161920214274991	8.296941036975463	3.4839409539465116	4.765705246435733	19	7	21	7	2
8410000	-2792.221197777345	-2634.6143523797664	-157.60684539757867	-2634.6143523797664	34.21944206363811	0.0018404263322503675	-143.92060627411996	1.670908850001295	2.9103409591726863	9.38535399707251	13.927769268522315	3.72717902062653	2	18	14	4	18
8420000	-2808.2764877556137	-2635.1936704312056	-173.08281732440824	-2635.1936704312056	30.965884854039086	0.0018558828946506963	-158.10497547772624	1.869403771826288	7.752562407363926	17.17636013610861	6.136175923424233	1.846673708477217	3	28	10	11	4
8430000	-2781.581863012793	-2638.6499648568006	-142.93189815599223	-2638.6499648568006	31.68197721479977	0.0019217000111247339	-130.89763160548023	1.8467059045411494	4.6886381161912265	11.025185814636721	3.6533563849726702	1.25944278650344	5	19	16	11	5
8440000	-2803.06174308291	-2638.213196292787	-164.84854679012318	-2638.213196292787	35.51704192889712	0.0015588686602323952	-151.0493007354969	3.5095934740455057	5.5259769182922245	5.719645357419611	4.630797811823462	13.350301609967303	2	31	15	4	4
8450000	-2793.869599805437	-2637.6901520740894	-156.17944773134755	-2637.6901520740894	31.05148770828704	0.002034496492598128	-144.25071379353335	4.319608373211158	5.021272876978524	4.982253783881884	5.562268749644345	4.426175739420163	2	6	4	26	18
8460000	-2784.1121587741586	-2639.2299474523456	-144.88221132181283	-2639.2299474523456	29.516298972808677	0.001886735210623592	-134.4435053201545	4.608254953078977	3.7711214342916946	7.096242275729767	1.7039401507721599	1.0614433583955307	6	27	12	10	1
8470000	-2807.139510701096	-2645.728949766911	-161.41056093418499	-2645.728949766911	32.30599555146571	0.00191343208636176	-148.7730103091252	3.9891257436125085	8.121672493296767	2.4223150084274465	3.8617085961914523	6.223561980417687	14	29	4	8	1
8480000	-2787.7021973239434	-2637.107655439744	-150.5945418841992	-2637.107655439744	31.487188509956752	0.0017968887089430902	-137.44608198202704	4.0130401023028295	2.7064295358912545	4.532955055226375	12.561098676847129	2.655395602355123	30	1	3	11	11
8490000	-2782.7514452149335	-2638.2647366088845	-144.486708606049	-2638.2647366088845	30.354350347269925	0.00196768953196047	-133.32692600959163	1.4310811874155676	1.7666468753835853	5.9876552655719095	6.73551427911006	2.883364299639253	4	8	28	1	15
8500000	-2799.3499614923276	-2643.6947738764306	-155.65518761589675	-2643.6947738764306	33.232338120053974	0.0017647938954697745	-143.68958866125666	4.0087703634374865	6.4270220939089375	4.571548309120123	2.272427447830389	4.944338680309587	6	36	1	12	1
8510000	-2797.45633458222	-2635.81720676319	-161.6391278190299	-2635.81720676319	30.38851127246731	0.0017538100698943257	-148.80853464854403	4.76683459050947	5.176296875072073	2.7905927107770623	7.192171090307665	6.1967142663851655	1	9	3	35	8
8520000	-2799.8951916699416	-2642.4332298248123	-157.4619618451292	-2642.4332298248123	31.456531531541778	0.0017041067574110312	-144.5988894656488	4.634980028507675	7.674372980406875	7.5991199489792605	1.9989201169608237	4.2542835432393575	17	15	12	8	4
8530000	-2804.6861299856955	-2650.8293084838497	-153.85682150184567	-2650.8293084838497	30.807020752100456	0.0016825716954328857	-142.28155032946088	2.0589812398454335	4.843686244645336	5.1271943851714195	6.082393749061326	3.1380047127472714	8	4	16	20	8
8540000	-2790.3645339600175	-2636.1383718278976	-154.22616213212004	-2636.1383718278976	33.39044974002763	0.00143840720608345	-139.02363972818532	0.9933281750605829	6.79699627468623	8.100272238105678	5.157474823814327	4.621041602742568	8	20	16	2	10
8550000	-2807.73242933322	-2647.578826613575	-160.15360271964477	-2647.578826613575	28.946523081612252	0.0016363167569967978	-147.67103699534982	4.592799680825699	1.111897929949826	4.003956364525256	6.369395036020399	4.170987743945044	1	3	6	34	12
8560000	-2786.7114761685757	-2639.568591321618	-147.14288484695777	-2639.568591321618	30.53352731049543	0.0020696462043542315	-135.02501854155437	2.5267079385159	1.5982224873828232	5.721969315045257	8.241752612470988	2.3777783473477636	2	7	21	16	10
8570000	-2803.394710523831	-2635.065323282816	-168.32938724101504	-2635.065323282816	33.485462786250956	0.001794853224940645	-149.5508710430563	2.5421257196393454	4.734021279192596	11.680771294604813	52.75756476332953	4.63384682210319	13	5	1	1	36
8580000	-2803.8071449256713	-2643.7064228259924	-160.10072209967888	-2643.7064228259924	30.951209328921703	0.0015649593793715488	-146.8202944627508	9.030889297288937	5.718404696234235	6.041337636409981	3.2629945868314674	6.279229732946674	1	26	21	1	7
8590000	-2794.5216870558897	-2638.2652360222182	-156.25645103367137	-2638.2652360222182	31.80232341366538	0.001565158320708763	-143.37665249768818	2.009523331173767	6.723831042944915	9.704509858552088	4.515121749039865	2.455226584311761	11	25	9	4	7
8600000	-2792.6438233123235	-2636.984263167187	-155.659560145137	-2636.984263167187	32.33886710908733	0.0018343911620462014	-141.4285990319322	4.838375323715882	7.893089262509972	7.036000485528188	12.615681424659336	2.649952544829358	24	7	3	11	11
8610000	-2762.0984529757466	-2633.9875133867895	-128.11093958895728	-2633.9875133867895	28.82785572865454	0.0021560189348987344	-117.04350472389875	2.0096163199839503	3.8589643063725503	8.719958588461123	3.2970176418811463	1.3336542720715059	13	23	2	8	10
8620000	-2792.0892185837065	-2645.337942713678	-146.75127587002865	-2645.337942713678	33.29121098029898	0.0016693929835696298	-135.27929890186348	2.3552245268098373	0.5321605160239674	1.1178013264156745	5.953707260905778	5.0096020057211526	1	1	13	28	13
8630000	-2788.642061778273	-2637.1977605669053	-151.44430121136728	-2637.1977605669053	34.57379481928441	0.0016860219610775565	-139.37582381954422	1.6930969393076125	4.0902262339655655	3.131951714510542	5.736478961819943	9.781364581955245	7	3	2	43	1
8640000	-2783.695032524288	-2639.2821164677835	-144.41291605650434	-2639.2821164677835	31.92741287257173	0.0017992519752618526	-131.91223050319692	1.82851971987858	2.6314255270951663	6.544556347664314	11.636485261713498	3.3646780518318624	15	11	9	9	12
8650000	-2793.8600983167858	-2640.717495559214	-153.14260275757175	-2640.717495559214	28.46621753121317	0.0015782272384181229	-140.13420581943808	2.6762520797550633	5.910386145766772	7.9865499646134825	8.594584257135486	3.4214818711452795	4	30	4	5	13
8660000	-2783.129050360976	-2640.636237962956	-142.4928123980203	-2640.636237962956	29.186370747175257	0.0018439869990352572	-132.7604733889162	2.033183442303873	1.685917456453872	6.216123261166926	2.22782230841525	0.6415486398015786	8	5	37	4	2
8670000	-2771.479836012436	-2637.1830671735393	-134.29676883889653	-2637.1830671735393	32.54022910847924	0.001757211754055502	-123.4292913575257	2.0507890123382464	3.7876376926720714	7.5143375993710215	2.4729535991495966	2.515322561724639	13	24	3	5	11
8680000	-2800.2770240029527	-2642.421402487219	-157.8556215157335	-2642.421402487219	31.70896324364401	0.0018174583028345674	-145.80996584867088	1.6889282940922932	5.802830850273	6.396877896770824	1.7682982280394541	3.5342690943436184	7	11	30	2	6
8690000	-2792.8487424621667	-2634.698543618239	-158.15019884392768	-2634.698543618239	31.597187516429933	0.0016773031369276836	-142.9921874536162	2.04967134836243	9.924214579146991	4.153298073829855	8.633208558847619	4.395672110974663	8	12	10	14	12
8700000	-2806.617527028616	-2638.926970321155	-167.69055670746124	-2638.926970321155	38.28200902714683	0.0014047268327022488	-153.64220788421264	0.987177628027568	3.254411708962452	7.391185808024861	15.909231985540167	6.470109901599168	1	18	10	13	14
8710000	-2806.205958321035	-2635.044280527841	-171.1616777931941	-2635.044280527841	36.842781037805786	0.001330090002569521	-157.58253447899133	2.8242505775074416	6.658939259501655	10.186019971164194	5.357476105361737	6.395626548791289	7	2	29	1	17
8720000	-2796.037792558179	-2637.0845951425213	-158.95319741565743	-2637.0845951425213	32.32253122940081	0.0016033835906841788	-147.77514480733538	1.6873111298482897	1.715162281061427	4.739005620282227	8.140231786585916	3.6012735416635673	5	4	22	12	13
8730000	-2802.4208819886912	-2645.057229140921	-157.36365284776983	-2645.057229140921	32.86079545126922	0.0020121292890761208	-146.17124920887653	2.6321074467430035	3.3898633217551417	7.129207486923053	4.142639067857706	2.810557301907852	1	12	33	5	5
8740000	-2773.086288364924	-2631.463164226978	-141.62312413794615	-2631.463164226978	31.755586593483006	0.0020877318554224705	-131.01988213027417	1.8912925050001193	1.9379087820004857	5.2810097344493885	4.478920929787446	4.056731371646901	4	9	34	5	4
8750000	-2786.8225806790924	-2638.1807946434683	-148.64178603562414	-2638.1807946434683	29.819717165284793	0.0020621291699791525	-136.35997369801407	1.6477508984089013	7.026518097907502	5.355786547330744	3.0033229209769825	2.9075351916580883	6	12	25	4	9
8760000	-2793.4715535554647	-2638.3917164722525	-155.07983708321228	-2638.3917164722525	33.147856838461344	0.0018340891751843838	-141.69121472569546	2.8615165489425016	6.451331989064379	6.982637864258999	10.194300100308855	3.6654220429629163	14	10	9	6	17
8770000	-2800.9511089276552	-2658.4139907708413	-142.5371181568141	-2658.4139907708413	28.911792856606944	0.001845925558265496	-131.40505285688297	3.2676580565099282	5.341254637659915	5.092529876846016	5.2091050136548285	1.0385304494545544	20	17	6	3	10
8780000	-2788.56922852041	-2650.8525037424865	-137.71672477792333	-2650.8525037424865	28.637099118417456	0.0017260863924561595	-128.21453839180484	2.9305396571847404	4.339285516790735	5.111890304880407	2.3854034546100906	0.6148777974137931	23	8	12	8	5
8790000	-2804.5159177011706	-2644.0395155603096	-160.47640214086098	-2644.0395155603096	33.70843650931826	0.0018459937578242604	-147.88352274436946	5.356405992773523	5.6194609533279785	4.922486744614632	4.491127308519543	7.0811079823098355	13	11	21	3	8
8800000	-2790.201328796814	-2640.0194416603963	-150.18188713641774	-2640.0194416603963	31.050838892856813	0.0019430878128753194	-136.91249906176537	3.7667050957288972	3.9062891274290417	6.89569479695161	11.555790415519725	4.601280854040278	7	21	8	3	17
8810000	-2792.2110728558478	-2640.0650381889377	-152.14603466690988	-2640.0650381889377	36.204010773609085	0.0016042221068214347	-142.00360498132721	4.138846689137687	4.527335404022435	2.997069698073817	2.2935217511889374	3.0793403606635996	31	3	4	14	4
8820000	-2795.4988189510063	-2634.162154784407	-161.33666416659918	-2634.162154784407	35.13470796813289	0.0017715319021917495	-144.88361389935037	3.5010312894169044	8.199305324518505	19.226316697289057	1.7445802119709706	6.19764304781045	31	4	7	3	11
8830000	-2812.2034902564214	-2650.452711230521	-161.7507790259004	-2650.452711230521	32.185844113693335	0.0018476415760606698	-149.66021343643303	2.8201606582639673	5.145492427497591	8.808769879796344	5.157200262648181	2.2731661384129533	4	6	41	4	1
8840000	-2795.655190528995	-2643.8095546252976	-151.8456359036971	-2643.8095546252976	30.79438911462767	0.001403652015609758	-140.23897285498737	1.6847673029186827	0.8209314762742859	4.1642392606763075	6.558762113699446	2.0891129220424713	6	1	13	27	9
8850000	-2783.5359235908068	-2633.094700808973	-150.44122278183386	-2633.094700808973	32.644495911583086	0.0019517327965374324	-138.4208159591323	2.4886702368031264	3.9544865445708544	6.13223744753845	8.211272166649895	3.4836994969728874	6	4	10	18	18
8860000	-2781.931399677863	-2643.0891289041947	-138.8422707736681	-2643.0891289041947	30.719704736011593	0.0017914844629308658	-129.50886026259462	1.2679316543991224	1.833341571341284	2.9705356771381455	5.8137786019963995	2.2101617219823684	1	13	7	27	8
8870000	-2800.7707729148997	-2641.8838062206287	-158.88696669427122	-2641.8838062206287	34.837617819147034	0.0015314996590943143	-147.22038643656944	0.952995001244814	3.3607336158465784	6.876679899007618	6.218021611368185	1.9787308773126222	8	10	4	24	10
8880000	-2791.190828658	-2641.7221468411412	-149.46868181685886	-2641.7221468411412	33.24150250226087	0.0014675624493349433	-137.8509911520428	2.5360671994172623	5.805325830633638	4.863768535421241	3.4441914411790155	4.62945383123315	3	12	25	10	6
8890000	-2802.579063655347	-2642.0575888543167	-160.52147480103042	-2642.0575888543167	36.67208291197363	0.0016267630671500048	-146.0033959358757	3.9492369624220047	7.744270013631456	6.324355963257901	5.696297416051327	14.021783411306561	15	5	21	14	1
8900000	-2792.2642889627964	-2646.281549996475	-145.98273896632156	-2646.281549996475	29.648767533873396	0.0024204245856112284	-134.6520836742496	2.8300887815610425	6.213588112039335	4.513400452030085	4.368321361442432	2.4117233929987205	26	7	17	5	1
8910000	-2785.0820155102215	-2640.244557697198	-144.83745781302326	-2640.244557697198	29.55454317065706	0.0018610252014005556	-129.08739123579375	1.9090264277584115	4.007324511154525	3.3968071070132493	19.61898019318447	2.882325550818903	10	21	4	4	17
8920000	-2798.6230720987523	-2635.813326057404	-162.80974604134832	-2635.813326057404	31.211179970749388	0.0018898458567931408	-151.20882341339987	1.4867892292335259	3.1944138072788135	7.00287377650239	7.964274058198329	1.1703624911955992	7	10	20	6	13
8930000	-2801.315403018089	-2650.234550043462	-151.08085297462677	-2650.234550043462	30.926695347843935	0.0015987107044901536	-139.32454754557688	1.7287865006043102	3.3589467446223766	6.787695042749939	8.265801147026082	1.9929382897397756	2	9	11	23	11
8940000	-2794.260662468372	-2655.9433304642575	-138.31733200411466	-2655.9433304642575	33.0085640244293	0.0015045306079303575	-127.50479865070356	0.956671775046239	2.236378952449994	5.18790047215632	7.435171840601606	2.6253296567948614	7	8	18	8	15
8950000	-2779.025989225937	-2642.3329702425444	-136.6930189833923	-2642.3329702425444	30.91415711392179	0.002180259557035614	-125.33368520038918	2.424223982456192	2.396263946055035	6.316155857044013	4.850740979707996	4.365022480144933	1	27	16	2	10
8960000	-2808.8767118873557	-2643.916192504016	-164.9605193833397	-2643.916192504016	35.888172903278914	0.0015794084954320567	-152.9068989253859	3.4922885164857336	5.024162874311715	5.86420381884173	4.805074992890803	5.643425273705066	4	1	40	5	6
8970000	-2795.213359407563	-2635.3347094498013	-159.87864995776187	-2635.3347094498013	34.40574906558702	0.0016872856284766676	-147.19596148725097	4.788547927224694	2.7809645294106335	5.160312967764221	8.532634873162197	5.569187371978943	2	11	16	17	10
8980000	-2777.2201627928357	-2637.974568123861	-139.2455946689748	-2637.974568123861	29.547811840836886	0.0021921850220989344	-129.31049743116685	2.4727677069313514	4.059372598182003	2.9436699636218324	3.85375831714849	2.3844501782363507	7	6	8	27	8
8990000	-2802.5072265265267	-2635.365279333601	-167.1419471929256	-2635.365279333601	36.13157061730171	0.0013131180691481608	-152.58513125772907	6.832398488704855	17.285316201095046	1.024431716544653	2.0438645066424823	5.192101990466769	31	7	1	13	4
9000000	-2789.4321934693176	-2632.13564018498	-157.29655328433756	-2632.13564018498	35.39515834989323	0.0016400506955258393	-142.71335078240887	3.923454169250331	9.41167701691478	11.209874669736836	9.143060699203371	5.229886502986003	31	4	2	1	18
9010000	-2789.7145555707334	-2642.2300403974223	-147.48451517331114	-2642.2300403974223	31.381463549840323	0.0018756488142229653	-136.45246848520532	2.8180177762033742	3.1541363209241666	2.3221894860738277	6.800067063292871	1.8224906843617992	2	1	9	36	8
9020000	-2783.748361883738	-2642.4898622851238	-141.25849959861426	-2642.4898622851238	32.52291392897205	0.001767369650391499	-129.545533234314	0.6782279276982708	2.5859750758142086	4.68703645017135	8.545833945219671	3.42301279732721	5	9	12	13	17
9030000	-2792.4181296618935	-2641.130573693931	-151.2875559679623	-2641.130573693931	31.25951092078333	0.0015557963286530368	-139.35066954649753	2.2431393029203086	3.481449967732922	7.935280136169869	6.554127795679375	3.0475150323574995	2	23	11	19	1
9040000	-2796.7461888871608	-2640.0746494559726	-156.6715394311883	-2640.0746494559726	31.070196002866144	0.0019764901860557693	-142.48653165043177	26.976317340056816	4.330604933878563	3.992456327940027	5.224261948917776	3.6605267297842805	1	31	1	17	6
9050000	-2826.9204506550864	-2638.365862498283	-188.55458815680328	-2638.365862498283	38.595415909040725	0.0011983763618046673	-172.41462012962091	4.970954495264236	4.221998149721225	10.653615813177499	7.071854176642387	22.16264654894541	5	6	20	20	5
9060000	-2809.248786608572	-2640.423688372231	-168.82509823634098	-2640.423688372231	37.43160326444726	0.0015008291634821442	-154.91717449283067	4.101014570233564	4.5420966269711105	10.463741306972011	7.310990418829446	8.223362043331244	1	23	7	2	23
